articleID,headlines,userID,numUpvotes,numDownvotes
13627,Bill provision may aid Commanders' return to D.C.,user_85,6,29
13628,"Latest NFL Week 16 buzz: Players with the most at stake, bold playoff race predictions",user_52,47,53
13629,Can Michael Penix Jr. lead a Falcons playoff push; are Kirk Cousins' days in Atlanta over?,user_13,78,17
13630,NFC South breakdown: Could Penix and Falcons end Bucs' run as champs?,user_53,85,38
13631,Thomas Brown defends Bears' effort despite eight-game losing streak,user_14,82,9
13632,Jets' Garrett Wilson latest to jump on 'cold' celebration popularized by Chelsea's Cole Palmer,user_90,68,86
13633,Falcons coach noncommittal on Cousins as QB1,user_57,72,39
13634,Dre Greenlaw's return highlighted how much the 49ers need him back in 2025,user_94,13,74
13635,Dolphins place WR DuBose on IR after hit to head,user_48,81,74
13636,Reid: 'Full confidence' in Wentz if Mahomes out,user_82,24,67
13637,Source: Titans benching QB Levis for Week 16,user_52,95,21
13638,"NCAA, NFLPA urge Congress to rein in betting",user_37,43,56
13639,Falcons-Commanders in Week 17 flexed to 'SNF',user_26,49,81
13640,Lions' Campbell: Loss 'exactly what we needed',user_38,10,49
13641,Jerry Jones: Trading Parsons 'never been uttered',user_2,93,66
13642,Lions' Hutchinson on track for 'goal' of SB return,user_66,67,59
13643,"Teacher, cart boy, game-winning kicker: Inside the NFL's most 'uncomfortable' position",user_84,18,13
13644,Buffalo Bills to debut new uniform combination against Patriots,user_24,77,43
13645,"Week 16 NFL Power Rankings: 1-32 poll, plus we look at the biggest area of improvement on every team",user_35,75,10
13646,'It's that flair down there': How South Florida's route-running culture has infiltrated the Browns' WR room,user_52,10,92
13647,"Solak's weekly NFL thoughts: O'Connell-Darnold is the new McVay-Goff, and the Lions can still win it all",user_99,91,8
13648,Fantasy football waiver picks if you're missing Mahomes or Montgomery,user_9,10,93
13649,"Four-team race for the NFL draft's top pick: Who has the inside track to picking No. 1, and who needs a QB?",user_23,2,64
13650,"Morris, Cousins agree: QB has 'got to play better'",user_20,58,23
13651,'That's for you': Jefferson TD pays tribute to Moss,user_13,26,89
13652,What Sunday's loss to Cowboys revealed about roster holes Panthers need to fix,user_63,66,13
13653,Green Bay Packers have one foot in the playoffs thanks to Kingsley Enagbare,user_30,64,21
13654,Williams' rookie year: 'Frustrating and encouraging',user_73,13,86
13655,Cousins and Falcons do just enough to beat Raiders 15-9 and keep pace with Bucs in NFC South,user_37,54,11
13656,Questions from every NFL Week 15 game: Vikings win 7th straight; can Bills keep winning?,user_18,4,74
13657,Vikings win 7th straight to forge tie for NFC North lead with 30-12 blowout of reeling Bears,user_59,6,37
13658,"Falcons snap losing streak, hang on to beat Raiders",user_8,48,77
13659,"Vikings dominate, hand Bears 8th straight loss",user_15,52,6
13660,Seahawks 'optimistic' QB Smith will play Sunday,user_99,73,44
13661,49ers suspend Campbell; LB's locker now empty,user_13,81,83
13662,Jaylon Johnson's MNF look headlines Week 15 NFL arrivals ,user_1,6,97
13663,Raiders to start Ridder vs. Falcons; O'Connell out,user_99,70,92
13664,Sacramento State met with Vick on coaching job,user_35,31,41
13665,"FSU's Uiagalelei, ex-No. 1 QB prospect, off to draft",user_3,75,49
13666,Chiefs waive ex-first-round pick Edwards-Helaire,user_95,22,69
13667,Ravens excuse WR Johnson from team activities,user_45,76,88
13668,Source: Chiefs' Mahomes has high ankle sprain,user_22,92,87
13669,"Lions lose RB Montgomery, DT McNeill for season",user_61,60,11
13670,"Sam Darnold is about to get paid: How it affects his free agency, J.J. McCarthy and the Vikings",user_37,16,69
13671,How Bears QB Caleb Williams has responded to Thomas Brown's playcalling,user_99,12,49
13672,Bengals DE Hubbard says he tore PCL vs. Titans,user_64,18,91
13673,"'I put this on me': Lions' Campbell takes blame for Bills loss, onside kick",user_33,4,41
13674,Tomlin 'optimistic' on Watt availability vs. Ravens,user_57,51,21
13675,'He's a quarterback's best friend': Cowboys' CeeDee Lamb keeps shining despite shoulder injury,user_3,92,84
13676,Steelers won't let Eagles loss define their December,user_38,33,31
13677,First bets: Early picks for NFL Week 16,user_42,29,54
13678,Mayo: Comment on Pats' offense was 'defensive',user_9,5,45
13679,Let's overreact to NFL Week 15: AFC playoff race is already over? Coaching change coming for the Giants?,user_31,31,14
13680,"For now, Seahawks QB Smith's knee 'looks OK'",user_66,43,49
13681,Huskers-Cincy to open '25 at Arrowhead Stadium,user_89,54,10
13682,Barnwell: Did Josh Allen just clinch NFL MVP? Can Lamar Jackson or Saquon Barkley catch him?,user_57,28,14
13683,"'I've got to be better': Despite key win, Broncos' Bo Nix laments three-interception performance",user_65,69,92
13684,"Edgerrin Cooper, Romeo Doubs key to Packers' win over Seattle",user_78,69,68
13685,"Fins' DuBose remains hospitalized, has movement",user_92,100,4
13686,"Betting tips for 'Monday Night Football': Bears-Vikings, Falcons-Raiders",user_11,15,88
13687,"QB Allen reaches new heights, keeps Bills rolling",user_5,99,98
13688,"Amid turmoil, Raiders have a record-setting rookie in Brock Bowers",user_94,53,52
13689,DeVito exits with concussion; Giants on 4th QB,user_32,58,15
13690,"Eagles 'water' pass game, move past week's drama",user_41,35,52
13691,Historic 'Jackson 5': Lamar Jackson's impressive passing day sets another NFL mark,user_42,11,60
13692,Jordan Love throws for 2 TDs and Packers beat Seahawks 30-13 as Seattle QB Geno Smith injures knee,user_8,64,5
13693,"Commanders' close win leads to jabs aimed at Saints, topping NFL Week 15 trolls",user_27,57,24
13694,Steelers' Watt in 'wait-and-see' mode with ankle,user_62,46,40
13695,Taylor's fumble out of end zone spurs Colts' loss,user_77,13,5
13696,'Is this good enough for Mom?' How his mother's memory inspires Falcons All-Pro Chris Lindstrom,user_83,43,50
13697,Jalen Hurts accounts for 3 TDs and Eagles beat Steelers 27-13 for franchise-best 10th straight win,user_95,21,21
13698,'I'm going to take the high road': Quinn's note on clock pause leads Week 15 quips,user_62,41,1
13699,"Ranking Week 15 fantasy football winners and losers: Grades, injury impacts from Sunday",user_22,37,100
13700,"Like old times: Rodgers, Adams hit for 198, 2 TDs",user_46,23,79
13701,Mayfield throws for 4 TD passes as Buccaneers dominate the second half to rout Chargers 40-17,user_53,69,19
13702,Packers open game vs. Seahawks with two straight TD drives,user_99,96,45
13703,"Lions DT McNeill, two CBs likely out for season",user_4,41,13
13704,"UNC's Hampton, 2nd in nation in rushing, to draft",user_52,86,95
13705,Broncos roar back on the strength of 5 takeaways to beat Colts 31-13 and close in on playoff berth,user_58,1,43
13706,Josh Allen has another huge game to lift Bills to a 48-42 victory that snaps Lions' winning streak,user_44,20,41
13707,"Mahomes injures ankle, unsure about availability",user_95,50,55
13708,Brian Thomas Jr. gifts mom TD ball after breaking Jaguars' rookie records,user_85,91,50
13709,Texans clinch AFC South for second straight year,user_58,26,37
13710,James Conner runs for 2 TDs and Cardinals snap a 3-game skid by beating Patriots 30-17,user_17,88,97
13711,Josh Allen's alley-oop TD pass is the latest amazing play that didn't count,user_35,34,92
13712,"Saints go back to Rattler, lose on failed 2-point try",user_60,91,7
13713,Fantasy football dynasty watch: Brian Thomas Jr. makes a loud statement,user_90,93,83
13714,"Collins has 2 TD catches, Texans force 4 turnovers in 20-12 win over Dolphins",user_83,56,50
13715,"Titans bench Levis after 3 INTs, including pick-six",user_54,81,20
13716,Big play Bonitto: Touchdown on errant Colts trick play extends Broncos' lead,user_12,20,47
13717,"Parsons, Dallas 'play Cowboy football' in victory",user_42,14,5
13718,Lions toss TD to offensive tackle Dan Skipper vs Bills,user_28,98,77
13719,Daniels passes for 2 TDs and Commanders outlast Saints 20-19 on New Orleans' failed 2-point try,user_61,62,94
13720,"Rush throws for career-high 3 TDs, Cowboys force 4 turnovers to beat Panthers 30-14",user_83,18,98
13721,Bills RB James Cook gets hair pulled en route to 41-yard TD,user_90,15,44
13722,Burrow on frustration despite win: 'Too sloppy',user_30,51,33
13723,Browns RB Chubb breaks foot in loss to Chiefs,user_87,87,68
13724,Joe Burrow sets franchise record with 3 more TD passes as Bengals beat Titans 37-27,user_12,40,91
13725,Bengals DE Hubbard injures knee on TD catch,user_89,76,75
13726,Vintage performances by Davante Adams and Aaron Rodgers carry Jets past defenseless Jaguars 32-25,user_73,96,57
13727,Jonathan Taylor's early celebration costs Colts long touchdown run against Broncos,user_32,74,86
13728,"Mahomes throws 2 TD passes, leaves with ankle injury in Chiefs' 21-7 win. X-rays negative on star QB",user_98,80,74
13729,Steelers' Pat Freiermuth scores on third and goal vs. Eagles,user_1,90,49
13730,Vikings' white alternate combination tops Week 15 NFL threads,user_37,7,99
13731,"Jackson throws 5 TD passes and Ravens send Giants to franchise record-tying 9th straight loss, 35-14",user_34,81,35
13732,Jalen Hurts throws to A.J. Brown for Eagles TD vs. Steelers,user_89,76,66
13733,Cardinals OT Jonah Williams jumps on Greg Dortch's fumble to extend lead on Patriots,user_31,84,17
13734,Philadelphia hosts Jalen Hurts look-alike competition before Steelers-Eagles,user_16,59,32
13735,Commanders' Ertz suffers concussion vs. Saints,user_49,24,51
13736,Cooper Rush throws three touchdown passes,user_2,51,36
13737,"Bryce Young, Jalen Coker cut Cowboys' lead to three with 83-yard touchdown",user_22,81,1
13738,Browns RB Jerome Ford breaks off for 62-yard TD run,user_71,64,9
13739,Bengals' Joe Burrow throws 3 TD passes in wild game vs. Titans,user_66,48,70
13740,Jets WR Davante Adams catches 100th career touchdown pass ,user_57,2,87
13741,Saints' Alvin Kamara makes impressive TD catch on throwback pass from Cedrick Wilson Jr.,user_26,13,74
13742,Jaguars' 299-pound DT Jeremiah Ledbetter does backflip after sacking Aaron Rodgers,user_6,41,63
13743,"Andrews sets Ravens record, Bateman scores twice vs. Giants",user_49,11,20
13744,Week 15 inactives: Who's in and who's out?,user_55,28,76
13745,Chiefs QB Patrick Mahomes finds Noah Gray for two-TD lead,user_41,73,59
13746,Titans' 362-pound DT T'Vondre Sweat stiff-arms on fumble return,user_51,84,95
13747,Jayden Daniels connects with Terry McLaurin for improbable TD,user_47,79,24
13748,WR Brian Thomas Jr. breaks Jaguars' rookie touchdown record vs. Jets,user_70,65,24
13749,Betting tips for 'Sunday Night Football': Packers vs. Seahawks,user_31,63,90
13750,Toyotathon promotion fueling Jordan Love's strong second half of season,user_45,86,53
13751,"Source: Bucs' Irving, Shepard expected to play",user_31,76,4
13752,"Browns without TE Njoku, also switching kickers",user_80,57,69
13753,Bridgewater leads HS alma mater to Florida title,user_84,91,52
13754,"Fantasy football: Live Week 15 Q&A with our experts, 11 a.m. ET",user_29,41,96
13755,Texans TE Stover ruled out after appendectomy,user_52,33,12
13756,"Jets to interview Robinson, Riddick for GM job",user_75,45,10
13757,Will Jacoby Brissett return to the Patriots to back up Drake Maye in 2025?,user_81,92,56
13758,Travis Hunter re-creates iconic Deion Sanders Super Bowl photo before Heisman ceremony,user_88,34,89
13759,Who's won the Heisman Trophy? A list of past winners,user_41,5,77
13760,"With several contracts set to expire, the Jets' defense may look a lot different in 2025",user_39,10,86
13761,Raiders' Crosby needs ankle surgery; season over,user_40,87,43
13762,Salvation Army kettle leap costs Bengals' Brown,user_31,65,40
13763,Falcons favored over the Raiders in Monday night matchup,user_38,2,30
13764,Source: Cowboys' Diggs (knee) out for season,user_26,100,55
13765,"Saints formally rule out Carr, will start Haener",user_76,9,57
13766,Cowboys CB Diggs (knee) ruled out vs. Panthers,user_6,41,20
13767,Source: Belichick inquired about Jets vacancy,user_82,83,23
13768,Colts place RT Smith on reserve list; return TBD,user_29,54,98
13769,Chiefs K Butker off IR following left knee surgery,user_26,96,39
13770,Los Angeles coach Sean McVay galvanizes Rams to three-game win stretch,user_43,54,26
13771,Former NFL QB Palmer to coach HS alma mater,user_22,83,40
13772,Is Seahawks OC Ryan Grubb past his first-year growing pains?,user_58,8,90
13773,Shanahan: Campbell's days with 49ers numbered,user_76,26,29
13774,NFL Week 15 Props that Pop: Don't be shocked by a big day for Panthers vs. Cowboys,user_1,29,14
13775,Patrick Mahomes under pressure: Chiefs QB will have Myles Garrett chasing him next,user_59,77,91
13776,ESPN analyst Moss announces battle with cancer,user_60,36,71
13777,Steelers say Pickens a no go for Eagles matchup,user_58,79,10
13778,Sources: Commanders' Allen (pec) could return,user_57,44,81
13779,Seahawks say RB Walker (calf) doubtful for SNF,user_90,57,90
13780,Hollywood sign? Chiefs WR returns to practice,user_26,8,39
13781,OBJ released by Fins after appearing in 9 games,user_2,46,26
13782,Herbert to play as Harbaugh lauds QB's strength,user_55,54,24
13783,Michigan tight end Loveland to enter NFL draft,user_17,43,76
13784,Commanders' Lattimore will debut vs. old team,user_7,29,7
13785,"'We're locked in': Lamar Jackson, Ravens not overlooking 2-11 Giants after bye week",user_71,25,86
13786,The many ways new CB Marshon Lattimore could affect the Commanders' defense,user_95,18,28
13787,How Kyler Murray has struggled under pressure in Cardinals' three-game losing skid,user_66,58,91
13788,'He is my career': How Aaron Rodgers pulled Allen Lazard from the practice squad to the record books,user_72,58,12
13789,"Final prep for NFL Week 15: Our predictions, sleepers to watch, upset picks and last-minute buzz",user_92,13,55
13790,"Baker Mayfield, high-flying Bucs visit Chargers in matchup of teams with winning records",user_94,85,92
13791,Packers rule CB Alexander out vs. Seahawks,user_80,90,99
13792,"'Plus value' prop bets for Week 15: Anytime TDs, sacks and more",user_100,21,58
13793,Jets expect RB Hall (knee) back against Jaguars,user_41,9,79
13794,"Jets and Jaguars, two of the NFL's most disappointing teams, meet amid uncertain futures",user_53,92,31
13795,Bills rookie WR Coleman to make return vs. Lions,user_88,72,58
13796,Bengals and coach Zac Taylor visit the Titans and Brian Callahan needing to win,user_93,34,15
13797,"Joe Burrow confident about signing Tee Higgins, but it won't be easy for Bengals",user_39,65,13
13798,"MNF Week 15 ESPN schedule: Bears-Vikings, Falcons-Raiders",user_45,91,47
13799,"Mahomes, clutch Chiefs look for 13th win with road game against Browns team staggering to finish",user_50,1,34
13800,"Our guide to every Week 15 NFL game: Matchup previews, predictions, picks and nuggets",user_89,16,50
13801,Jags' Engram to undergo season-ending surgery,user_71,4,63
13802,"Week 15 fantasy football last-minute pickups: Look to Thielen, Commanders defense",user_94,53,41
13803,Fantasy football Dos and Don'ts: Playoff tips and strategy,user_35,50,39
13804,ESPN+ Week 15 Cheat Sheet: Our best advice,user_29,4,19
13805,"NFL Week 15: Betting odds, lines and spreads every game",user_99,94,25
13806,Champ Bailey: What makes Travis Hunter so special -- and why he's going to have to pick a side,user_10,35,42
13807,Are the Chiefs the worst 12-1 team of all time? We ranked the bottom five,user_32,36,84
13808,"NFL best bets for Week 15: Analysis, picks and props",user_65,73,54
13809,Should they stay or should they go? Giants coach Brian Daboll and GM Joe Schoen are in the spotlight,user_62,74,50
13810, The Playbook: Your fantasy football guide for Week 15 games,user_78,49,75
13811,Niners scorn 'selfish' Campbell's refusal to play,user_30,63,51
13812,"'I definitely want it': Chasing 1,000 yards, Rico Dowdle a rare bright spot for 5-8 Cowboys",user_82,73,78
13813,The Rams get 4 field goals to beat the 49ers 12-6 in a sloppy game,user_23,13,59
13814,"Rams' win field goal battle over 49ers, get closer to top of NFC West",user_73,7,94
13815,Sources: Saints to start Haener if Carr can't go,user_9,39,75
13816,It's a 'homecoming' for Jayden Daniels and Marshon Lattimore when the Commanders visit the Saints,user_62,41,36
13817,"First-place Steelers, Eagles meet in battle of Keystone State that is potential Super Bowl preview",user_45,46,14
13818,'Dream come true': Belichick at home with UNC,user_44,43,95
13819,"Rested Ravens are a big favorite over struggling Giants, who are mired in an 8-game losing streak",user_19,36,68
13820,Lions and Bills meet in matchup of odds-on Super Bowl favorite and a top contender,user_48,15,35
13821,"Broncos try to hold off Colts in playoff chase, reach the 9-win mark",user_96,61,41
13822,Cards clinging to playoff hopes as they host rookie QB Drake Maye and the Pats,user_37,97,41
13823,49ers RB Guerendo set to play; Greenlaw activated,user_48,79,8
13824,"Sickened by the politics of the NFL, Belichick aims for a college restart",user_40,5,69
13825,Lions revoke fan's tix for spat with Pack's LaFleur,user_78,80,39
13826,Cowboys RB Rico Dowdle could be in line for a big game against Carolina's 32nd-ranked run defense,user_63,90,8
13827,DK Metcalf is happy to block as Seahawks ride streak into Sunday night matchup with Packers,user_1,77,93
13828,Vikings' passing attack is as potent as ever with Addison's surge as Bears prepare for a rematch,user_41,52,2
13829,"Titans, coach Brian Callahan still have something to play for as he faces his old team",user_52,19,58
13830,Texans' Collins: Fined for throwing TD ball to kid,user_79,70,98
13831,Texans need win over Dolphins and loss by Colts Sunday to clinch 2nd straight AFC South title,user_25,55,28
13832,Could Eagles shift offensive balance after controversial A.J. Brown comments? ,user_60,84,21
13833,'We're buddies': Will Andy Dalton stick with Panthers to back up Bryce Young in 2025?,user_46,65,80
13834,Broncos ink left tackle Bolles to 4-year extension,user_33,70,21
13835,Buffalo Bills hold virtual meeting after practice is cancelled due to 30-inch snowfall,user_8,61,56
13836,"Pay Parsons? Trade Higgins? How the Cowboys, Bengals, 49ers and Jets can get to the playoffs next season",user_77,33,31
13837,Let's look ahead to next year's NFL draft: Early outlooks and roster holes for all 32 teams,user_66,92,5
13838,"Morris: Penix to play 'when it's time,' but not now",user_89,63,95
13839,Stacking the NFL's top 10 rookies: Brock Bowers vs. Jayden Daniels vs. Jared Verse for the top spot,user_12,66,76
13840,Ranking the top 10 NFL coaching candidates: How Ben Johnson and other buzzy names stack up,user_37,3,93
13841,"Facts vs. Feelings: Stars to ride, guys to stash, duds to fade in Week 15",user_89,46,64
13842,Betting tips for 'Thursday Night Football': Rams at 49ers,user_29,24,81
13843,Aaron Rodgers talks culture and curses as Jets' playoff drought continues,user_74,56,32
13844,Raiders' Snowden faces DUI charge after arrest,user_10,62,52
13845,"Belichick returns to coaching, this time at UNC",user_33,99,96
13846,"Lions vs. Bills, Goff vs. Allen: Super Bowl, MVP contenders square off in possible LIX preview",user_76,60,99
13847,"Rams' Kobie Turner, unmasked: 'My whole life it has been ... choose football or choose music'",user_72,85,71
13848,"Matchup rankings: Brian Robinson Jr., David Njoku set up for a big week",user_19,77,72
13849,"Haslam backs Stefanski, GM, will look at all else",user_11,85,44
13850,From Super Bowl to bottom of NFC West: What happened to the 49ers?,user_87,23,58
13851,"Our new 2025 NFL mock draft projections: How the Giants, Raiders and Patriots could ace Round 1",user_80,27,65
13852,Bolts' Herbert dealing with another ankle sprain,user_95,37,15
13853,Burrow: Privacy 'violated in more ways than one',user_95,36,98
13854,'We know the task ahead of us': Pittsburgh Steelers entering the toughest phase of 2024 yet,user_15,3,51
13855,'It's going to be a battle': Bucs control playoff fate with four games left,user_56,15,99
13856,Goodell: NFL aware of allegation against Jay-Z,user_49,17,91
13857,Tagovailoa: Hired own security after car break-in,user_32,1,1
13858,Source: Season-ending surgery for Texans' Pitre,user_53,82,13
13859,"Hurts, Brown clear air, say relationship is 'good'",user_18,15,25
13860,NFL to mull replay assist on face mask penalties,user_90,57,94
13861,"Unnecessary roughness to unforgettable generosity: Jaguars fans and Evan Engram turn fine into scholarship
",user_67,58,71
13862,Bill Belichick's UNC move joins Kiffin and others in NFL to college head coach pipeline,user_68,15,55
13863,"Packers' Musgrave practices, talks ankle surgery",user_58,50,61
13864,"From UFA to team leader, Colts DB Kenny Moore remains a key player",user_87,11,29
13865,Mahomes on upcoming sked: 'Not a good feeling',user_58,24,72
13866,Giants to start DeVito with Lock (heel) in boot,user_40,61,84
13867,49ers LT Williams to miss fourth game in a row,user_97,56,64
13868,"Ex-NBAers Carter, McGrady join Bills ownership",user_46,54,92
13869,49ers look to maintain their 'urgency' when they host the rival Rams,user_16,39,86
13870,Commanders' Brown out with 'significant' injury,user_77,89,31
13871,NFL playoff clinching scenarios for Week 15: Which teams can secure a postseason berth this weekend?,user_9,63,61
13872,Mike Clay's top 20 possible anytime TD scorers in NFL Week 15,user_70,12,7
13873,How to watch 'The New York Sack Exchange' 30 for 30 on ESPN,user_90,58,66
13874,Texans laid strong foundation for C.J. Stroud to make them contenders,user_67,58,62
13875,"Longest active postseason droughts across NFL, MLB, NBA, NHL",user_92,23,44
13876,"Vince Carter, Tracy McGrady, Jozy Altidore join list of athletes who became owners",user_80,25,52
13877,"NFL, Nike extend partnership for 10 more years",user_57,17,73
13878,"Facts vs. Feelings: Stars to ride or fade down the stretch, fill-ins for Week 14",user_69,58,51
13879,Berlin to host 1st NFL regular-season game in '25,user_64,70,76
13880,'He's earned opportunity to right the ship': Why the Falcons are sticking with Kirk Cousins,user_36,55,26
13881,Deebo on deleted post: 'You read what you read',user_38,37,86
13882,Latest NFL Week 15 buzz: What we're hearing on potential coaching openings and the Falcons' QB situation,user_55,99,51
13883,Browns waive Toney after blunders vs. Steelers,user_8,96,56
13884,Steelers likely to be without Pickens vs. Eagles,user_91,23,46
13885,"Sirianni: Brown not blaming Hurts, sees '22 vibes",user_84,53,74
13886,"U-M's Graham, potential top-5 pick, enters draft",user_38,62,84
13887,Jaguars' Josh Hines-Allen and Brian Thomas Jr. could break records vs. Jets,user_27,61,78
13888,QB Burrow's home broken into during MNF game,user_62,5,43
13889,Jason Kelce won't be charged in phone incident,user_95,91,19
13890,Miami Hurricanes' Pop-Tarts Bowl bid sweetens Los Angeles Rams' locker room,user_70,56,57
13891,HEARTS Act spurred by Hamlin passes Senate,user_1,17,90
13892,Doc to show tense Gastineau-Favre rift from '23,user_87,43,19
13893,Ja'Marr Chase leads list of most common players on fantasy playoff teams,user_46,55,64
13894,"Week 15 NFL Power Rankings: 1-32 poll, plus the most shocking ranking for every team",user_33,37,68
13895,Fantasy basketball: Eric Karabell's Do and Do Not Draft lists for short-season leagues,user_91,86,84
13896,"Pats waive Osborn; mutual decision, per sources",user_62,70,65
13897,"Five players Cleveland Browns could be evaluating for 2025, including a quarterback",user_28,94,42
13898,Sources: Cowboys' Overshown tore 3 ligaments,user_59,90,59
13899,"Fantasy football rest-of-season rankings: Darnold a QB1? Jacobs, Chase Brown rise",user_58,90,42
13900,Panthers early faves vs. Dallas; 1st time since '22,user_29,77,4
13901,"How Drake Maye's leadership, play have given Patriots hope for the future",user_50,41,58
13902,Shadow Report: Your weekly guide to WR/CB matchups,user_42,83,40
13903,Matt Bowen's ultimate guide to the fantasy football playoffs,user_73,59,67
13904,Turning the page to NFL Week 15: Are the Eagles legit contenders? Can the Rams actually make some noise?,user_77,18,72
13905,Cowboys LB Overshown's knee injury 'not good',user_55,10,58
13906,"Jets, Giants on pace for worst record in same season since 1960",user_44,71,4
13907,Burrow 'confident' Bengals can re-sign Higgins,user_19,54,25
13908,'Stings': Gaffe hurts Cowboys' playoff hopes,user_26,79,15
13909,Amadi's huge effort for the Saints keeps Super Bowl hosts in NFL playoff hunt,user_41,64,63
13910,"NFL Week 14 big questions and takeaways: Bengals top Cowboys, Rams upset Bills",user_6,21,85
13911,"Burrow, Chase lift Bengals after botched blocked punt by Cowboys in 27-20 Cincinnati victory",user_68,36,42
13912,"Ja'Marr Chase, special teams fuel Bengals' win over Cowboys ",user_33,60,45
13913,"Cowboys lose C Beebe, LB Overshown in loss ",user_61,94,5
13914,"Belichick, John Legend and Cris Collinsworth join Week 14's 'ManningCast'",user_70,93,86
13915,"Eagles' Graham: 'Had it all wrong' on Hurts, Brown",user_28,41,64
13916,Why Jayden Reed didn't get the ball and how Packers aim to change that,user_15,50,96
13917,Okla. St. makes Grantham DC following NFL stint,user_24,68,80
13918,December drip: NFL players bundle up and show out in Week 14's arrivals,user_73,24,66
13919,Ravens not distracted by Johnson ban after bye,user_81,55,90
13920,Veteran CB Nelson unretires to sign with Chiefs,user_16,82,57
13921,Lions-Packers tilt sets new NFL streaming record,user_57,19,19
13922,Panthers RB Brooks again tears ACL in right knee,user_48,74,3
13923,Will Tee Higgins' big season lead to free agent departure from Bengals?,user_9,72,90
13924,Barnwell projects the 2025 NFL QB landscape: Who will start in Pittsburgh? Minnesota? Atlanta?,user_78,5,100
13925,"Carr 'week-to-week' with hand injury, concussion",user_37,97,83
13926,Fantasy football waiver wire: Look to Las Vegas and Jacksonville for RB assistance,user_70,42,7
13927,Source: Raiders' O'Connell has knee bone bruise,user_42,13,3
13928,Fantasy football dynasty watch: Jalen McMillan's big game a sign of things to come?,user_88,23,34
13929,Have the Broncos finally figured out how to use Marvin Mims Jr.? Why he could be key to their playoff push,user_96,17,53
13930,"Bucs' Winfield has knee sprain, out couple weeks",user_93,43,7
13931,Browns stay with Winston after being eliminated,user_57,75,27
13932,'This is who I am': Overshown's 'country' and 'bulldozer' personality a big hit for Cowboys,user_44,28,35
13933,The underdog life of Josh Butler,user_4,48,27
13934,How to watch 'The Simpsons' Cowboys vs. Bengals MNF game ,user_93,50,32
13935,First bets: Early picks for CFP first round and NFL Week 15,user_98,74,43
13936,'He's a great player': Bryce Young settling in as Panthers' franchise quarterback?,user_88,73,95
13937,Gold medalist Stona among 14 to try out for NFL,user_16,90,48
13938,Run game key as Seahawks extend win streak to four amid NFC West playoff battle,user_97,30,100
13939,Eagles air frustrations as passing attack struggles,user_34,94,76
13940,Betting tips for 'Monday Night Football': Bengals vs. Cowboys,user_5,9,42
13941,Orlovsky ranks the NFL's 20 best QB-WR pairings: Burrow to Chase? Goff to St. Brown? Nix to Sutton?!,user_87,18,51
13942,Chiefs clinch AFC West on another walk-off FG,user_94,96,67
13943,QB Herbert expects to be OK after bruising leg,user_91,84,75
13944,"Chiefs win 9th straight AFC West title, beating Chargers 19-17 on bank-shot field goal",user_17,96,1
13945,Josh Allen's six TD night not enough for a win against the Los Angeles Rams,user_17,28,51
13946,Chargers pull in front on touchdown pass from Justin Herbert to Quentin Johnston,user_66,28,55
13947,"Bears come out flat at 49ers, lose Brown's debut",user_81,49,75
13948,Barkley's brilliance helps Eagles beat Panthers 22-16 but pass game has Philly frustrated,user_90,34,10
13949,"Juan Soto joins biggest active contracts in NFL, MLB, NBA, NHL",user_99,3,96
13950,49ers' Shanahan dismisses talk about his future,user_37,22,49
13951,Patrick Mahomes connects with DeAndre Hopkins for TD to extend Chiefs lead ,user_1,80,8
13952,Giants lose as plane flies 'dumpster fire' banner,user_74,73,26
13953,Cards in search of answers as playoff chances dim,user_74,74,46
13954,Nacua 'an igniter' as Rams put up 44 on Bills,user_8,21,91
13955,WR Pickens inactive for Steelers' win over Browns,user_49,32,46
13956,"Allen sets NFL mark with 3 TD passes and 3 TD runs, but Stafford's Rams hold off Bills 44-42",user_11,64,67
13957,"Ranking Week 14 fantasy football winners and losers: Grades, injury impacts from Sunday",user_85,16,71
13958,Let's overreact to NFL Week 14: Vikings better off without Kirk Cousins? Extension for Geno Smith?,user_24,78,18
13959,49ers beat the Bears 38-13 to spoil Thomas Brown's coaching debut,user_7,43,29
13960,"High-scoring win prompts 'Buffalo-centric' Rams' troll at Bills, leading Week 14",user_25,83,35
13961,"Charbonnet runs for career-high 134 yards, 2 TDs as NFC West-leading Seahawks beat Cardinals 30-18",user_72,90,16
13962,Chargers leading WR McConkey inactive at Chiefs,user_80,56,5
13963,Bucs' Winfield exits with knee injury vs. Raiders,user_70,61,92
13964,"Saints' Carr injures hand, has possible fracture",user_2,65,5
13965,"Darnold throws 5 TDs, feels 'buzz' in Vikes' win",user_66,83,69
13966,"Cowboys' color rush, Buccaneers' red leads NFL's Week 14 uniforms",user_34,100,88
13967,Jets lament losing 'gene' after latest collapse,user_96,41,63
13968,$3.1M bet on Eagles wins after late dropped pass,user_8,9,12
13969,Bresee blocks potential tying FG and Saints hold on to beat Giants 14-11 after Carr is injured,user_32,20,24
13970,Falcons back Cousins after 2 more interceptions,user_6,65,16
13971,'My grandfather's probably pissed at me': Freiermuth's celebration joke leads Week 14 quips,user_14,27,49
13972,Fins keep slim playoff hopes alive with OT win,user_10,24,92
13973,"Baker Mayfield throws for 3 TDs, Bucs take over 1st in NFC South with 28-13 win over Raiders",user_59,54,88
